time,gFx,gFy,gFz
2026-07-15 17:1:56.5460,-0.158,-0.978,0.165,1.004
2026-07-15 17:1:56.5550,-0.158,-0.975,0.162,1.001
2026-07-15 17:1:56.5660,-0.154,-0.972,0.157,0.997
2026-07-15 17:1:56.5760,-0.149,-0.971,0.15,0.994
2026-07-15 17:1:56.5910,-0.144,-0.971,0.142,0.992
2026-07-15 17:1:56.5960,-0.138,-0.971,0.14,0.991
2026-07-15 17:1:56.6200,-0.138,-0.969,0.142,0.989
2026-07-15 17:1:56.6210,-0.138,-0.969,0.142,0.989
2026-07-15 17:1:56.6250,-0.142,-0.968,0.147,0.989
2026-07-15 17:1:56.6360,-0.147,-0.969,0.15,0.991
2026-07-15 17:1:56.6460,-0.151,-0.974,0.155,0.998
2026-07-15 17:1:56.6560,-0.152,-0.98,0.157,1.004
2026-07-15 17:1:56.6660,-0.151,-0.984,0.153,1.007
2026-07-15 17:1:56.6760,-0.148,-0.982,0.152,1.005
2026-07-15 17:1:56.6910,-0.146,-0.983,0.15,1.005
2026-07-15 17:1:56.7190,-0.147,-0.979,0.139,1.0
2026-07-15 17:1:56.7200,-0.147,-0.979,0.139,1.0
2026-07-15 17:1:56.7200,-0.147,-0.979,0.139,1.0
2026-07-15 17:1:56.7260,-0.149,-0.977,0.142,0.998
2026-07-15 17:1:56.7360,-0.147,-0.975,0.143,0.996
2026-07-15 17:1:56.7470,-0.149,-0.972,0.147,0.994
2026-07-15 17:1:56.7560,-0.152,-0.972,0.156,0.996
2026-07-15 17:1:56.7660,-0.153,-0.972,0.164,0.998
2026-07-15 17:1:56.7760,-0.15,-0.975,0.169,1.001
2026-07-15 17:1:56.7920,-0.149,-0.974,0.168,1.0
2026-07-15 17:1:56.8180,-0.139,-0.977,0.149,0.998
2026-07-15 17:1:56.8190,-0.139,-0.977,0.149,0.998
2026-07-15 17:1:56.8190,-0.139,-0.977,0.149,0.998
2026-07-15 17:1:56.8260,-0.14,-0.98,0.145,1.001
2026-07-15 17:1:56.8370,-0.143,-0.98,0.146,1.001
2026-07-15 17:1:56.8470,-0.148,-0.98,0.147,1.002
2026-07-15 17:1:56.8560,-0.153,-0.982,0.155,1.006
2026-07-15 17:1:56.8660,-0.154,-0.981,0.163,1.006
2026-07-15 17:1:56.8760,-0.156,-0.981,0.17,1.008
2026-07-15 17:1:56.8920,-0.155,-0.98,0.171,1.007
2026-07-15 17:1:56.9200,-0.149,-0.973,0.16,0.997
2026-07-15 17:1:56.9200,-0.149,-0.973,0.16,0.997
2026-07-15 17:1:56.9200,-0.149,-0.973,0.16,0.997
2026-07-15 17:1:56.9260,-0.149,-0.973,0.162,0.998
2026-07-15 17:1:56.9360,-0.15,-0.972,0.164,0.997
2026-07-15 17:1:56.9470,-0.15,-0.973,0.167,0.999
2026-07-15 17:1:56.9570,-0.153,-0.976,0.17,1.002
2026-07-15 17:1:56.9670,-0.154,-0.979,0.17,1.006
2026-07-15 17:1:56.9760,-0.154,-0.982,0.171,1.009
2026-07-15 17:1:56.9920,-0.153,-0.982,0.168,1.008
2026-07-15 17:1:57.0180,-0.151,-0.978,0.16,1.002
2026-07-15 17:1:57.0190,-0.151,-0.978,0.16,1.002
2026-07-15 17:1:57.0190,-0.151,-0.978,0.16,1.002
2026-07-15 17:1:57.0260,-0.152,-0.976,0.163,1.001
2026-07-15 17:1:57.0360,-0.153,-0.977,0.166,1.003
2026-07-15 17:1:57.0470,-0.151,-0.98,0.17,1.006
2026-07-15 17:1:57.0560,-0.149,-0.98,0.171,1.006
2026-07-15 17:1:57.0670,-0.147,-0.977,0.174,1.003
2026-07-15 17:1:57.0760,-0.147,-0.974,0.172,1.0
2026-07-15 17:1:57.0920,-0.146,-0.974,0.169,0.999
2026-07-15 17:1:57.1180,-0.153,-0.974,0.162,0.999
2026-07-15 17:1:57.1180,-0.153,-0.974,0.162,0.999
2026-07-15 17:1:57.1180,-0.153,-0.974,0.162,0.999
2026-07-15 17:1:57.1260,-0.156,-0.977,0.161,1.002
2026-07-15 17:1:57.1360,-0.158,-0.976,0.161,1.002
2026-07-15 17:1:57.1470,-0.157,-0.975,0.161,1.001
2026-07-15 17:1:57.1570,-0.155,-0.972,0.16,0.997
2026-07-15 17:1:57.1670,-0.152,-0.974,0.159,0.999
2026-07-15 17:1:57.1770,-0.15,-0.976,0.157,1.0
2026-07-15 17:1:57.1920,-0.15,-0.978,0.155,1.002
2026-07-15 17:1:57.2170,-0.149,-0.977,0.159,1.001
2026-07-15 17:1:57.2170,-0.149,-0.977,0.159,1.001
2026-07-15 17:1:57.2170,-0.149,-0.977,0.159,1.001
2026-07-15 17:1:57.2270,-0.147,-0.976,0.161,1.0
2026-07-15 17:1:57.2370,-0.147,-0.975,0.163,0.999
2026-07-15 17:1:57.2470,-0.146,-0.979,0.167,1.004
2026-07-15 17:1:57.2570,-0.146,-0.98,0.168,1.005
2026-07-15 17:1:57.2670,-0.146,-0.979,0.162,1.003
2026-07-15 17:1:57.2770,-0.147,-0.978,0.157,1.001
2026-07-15 17:1:57.2930,-0.146,-0.977,0.154,1.0
2026-07-15 17:1:57.3180,-0.151,-0.975,0.162,1.0
2026-07-15 17:1:57.3180,-0.151,-0.975,0.162,1.0
2026-07-15 17:1:57.3180,-0.151,-0.975,0.162,1.0
2026-07-15 17:1:57.3270,-0.151,-0.978,0.166,1.003
2026-07-15 17:1:57.3370,-0.152,-0.983,0.168,1.009
2026-07-15 17:1:57.3470,-0.152,-0.982,0.165,1.007
2026-07-15 17:1:57.3570,-0.151,-0.98,0.157,1.004
2026-07-15 17:1:57.3670,-0.149,-0.977,0.153,1.0
2026-07-15 17:1:57.3780,-0.146,-0.976,0.149,0.998
2026-07-15 17:1:57.3930,-0.146,-0.979,0.147,1.001
2026-07-15 17:1:57.4200,-0.147,-0.974,0.146,0.996
2026-07-15 17:1:57.4200,-0.147,-0.974,0.146,0.996
2026-07-15 17:1:57.4200,-0.147,-0.974,0.146,0.996
2026-07-15 17:1:57.4270,-0.147,-0.971,0.148,0.993
2026-07-15 17:1:57.4370,-0.145,-0.972,0.15,0.994
2026-07-15 17:1:57.4470,-0.146,-0.971,0.152,0.994
2026-07-15 17:1:57.4570,-0.147,-0.97,0.155,0.993
2026-07-15 17:1:57.4680,-0.149,-0.97,0.158,0.994
2026-07-15 17:1:57.4770,-0.15,-0.97,0.158,0.994
2026-07-15 17:1:57.4930,-0.151,-0.974,0.155,0.998
2026-07-15 17:1:57.5190,-0.152,-0.98,0.148,1.003
2026-07-15 17:1:57.5190,-0.152,-0.98,0.148,1.003
2026-07-15 17:1:57.5190,-0.152,-0.98,0.148,1.003
2026-07-15 17:1:57.5270,-0.15,-0.979,0.148,1.001
2026-07-15 17:1:57.5370,-0.148,-0.978,0.147,1.0
2026-07-15 17:1:57.5470,-0.148,-0.979,0.147,1.001
2026-07-15 17:1:57.5570,-0.149,-0.978,0.147,1.0
2026-07-15 17:1:57.5680,-0.151,-0.977,0.15,1.0
2026-07-15 17:1:57.5780,-0.152,-0.979,0.154,1.003
2026-07-15 17:1:57.5930,-0.152,-0.979,0.157,1.003
2026-07-15 17:1:57.6210,-0.149,-0.974,0.163,0.999
2026-07-15 17:1:57.6210,-0.149,-0.974,0.163,0.999
2026-07-15 17:1:57.6210,-0.149,-0.974,0.163,0.999
2026-07-15 17:1:57.6270,-0.151,-0.975,0.161,1.0
2026-07-15 17:1:57.6370,-0.149,-0.972,0.158,0.996
2026-07-15 17:1:57.6470,-0.15,-0.973,0.153,0.996
2026-07-15 17:1:57.6570,-0.15,-0.974,0.15,0.997
2026-07-15 17:1:57.6680,-0.15,-0.976,0.148,0.998
2026-07-15 17:1:57.6780,-0.151,-0.979,0.148,1.002
2026-07-15 17:1:57.6930,-0.151,-0.978,0.15,1.001
2026-07-15 17:1:57.7170,-0.153,-0.974,0.161,0.999
2026-07-15 17:1:57.7180,-0.153,-0.974,0.161,0.999
2026-07-15 17:1:57.7180,-0.153,-0.974,0.161,0.999
2026-07-15 17:1:57.7270,-0.153,-0.974,0.164,0.999
2026-07-15 17:1:57.7370,-0.153,-0.975,0.166,1.001
2026-07-15 17:1:57.7470,-0.151,-0.975,0.162,1.0
2026-07-15 17:1:57.7580,-0.15,-0.976,0.16,1.0
2026-07-15 17:1:57.7680,-0.152,-0.978,0.161,1.003
2026-07-15 17:1:57.7780,-0.15,-0.979,0.162,1.004
2026-07-15 17:1:57.7930,-0.15,-0.979,0.163,1.004
2026-07-15 17:1:57.8180,-0.151,-0.98,0.167,1.006
2026-07-15 17:1:57.8180,-0.151,-0.98,0.167,1.006
2026-07-15 17:1:57.8180,-0.151,-0.98,0.167,1.006
2026-07-15 17:1:57.8270,-0.151,-0.978,0.165,1.003
2026-07-15 17:1:57.8380,-0.153,-0.977,0.163,1.002
2026-07-15 17:1:57.8470,-0.153,-0.975,0.161,1.0
2026-07-15 17:1:57.8580,-0.153,-0.975,0.158,0.999
2026-07-15 17:1:57.8680,-0.15,-0.976,0.16,1.0
2026-07-15 17:1:57.8780,-0.148,-0.977,0.159,1.001
2026-07-15 17:1:57.8930,-0.146,-0.977,0.158,1.0
2026-07-15 17:1:57.9180,-0.143,-0.977,0.158,1.0
2026-07-15 17:1:57.9180,-0.143,-0.977,0.158,1.0
2026-07-15 17:1:57.9180,-0.143,-0.977,0.158,1.0
2026-07-15 17:1:57.9280,-0.144,-0.977,0.16,1.0
2026-07-15 17:1:57.9380,-0.147,-0.978,0.16,1.002
2026-07-15 17:1:57.9480,-0.149,-0.979,0.161,1.003
2026-07-15 17:1:57.9580,-0.151,-0.979,0.16,1.003
2026-07-15 17:1:57.9680,-0.152,-0.975,0.159,1.0
2026-07-15 17:1:57.9780,-0.151,-0.972,0.156,0.996
2026-07-15 17:1:57.9940,-0.15,-0.973,0.156,0.997
2026-07-15 17:1:58.0180,-0.145,-0.97,0.153,0.993
2026-07-15 17:1:58.0180,-0.145,-0.97,0.153,0.993
2026-07-15 17:1:58.0180,-0.145,-0.97,0.153,0.993
2026-07-15 17:1:58.0280,-0.148,-0.972,0.151,0.995
2026-07-15 17:1:58.0380,-0.152,-0.977,0.151,1.0
2026-07-15 17:1:58.0480,-0.153,-0.979,0.152,1.002
2026-07-15 17:1:58.0580,-0.152,-0.982,0.155,1.006
2026-07-15 17:1:58.0680,-0.151,-0.982,0.158,1.006
2026-07-15 17:1:58.0780,-0.149,-0.983,0.16,1.007
2026-07-15 17:1:58.0940,-0.148,-0.984,0.163,1.008
2026-07-15 17:1:58.1180,-0.148,-0.98,0.155,1.003
2026-07-15 17:1:58.1190,-0.148,-0.98,0.155,1.003
2026-07-15 17:1:58.1190,-0.148,-0.98,0.155,1.003
2026-07-15 17:1:58.1280,-0.149,-0.979,0.151,1.002
2026-07-15 17:1:58.1380,-0.154,-0.981,0.153,1.005
2026-07-15 17:1:58.1480,-0.157,-0.983,0.158,1.008
2026-07-15 17:1:58.1580,-0.161,-0.985,0.168,1.012
2026-07-15 17:1:58.1690,-0.165,-0.985,0.177,1.014
2026-07-15 17:1:58.1780,-0.168,-0.985,0.192,1.018
2026-07-15 17:1:58.1940,-0.172,-0.987,0.202,1.022
2026-07-15 17:1:58.2190,-0.154,-1.018,0.211,1.051
2026-07-15 17:1:58.2190,-0.154,-1.018,0.211,1.051
2026-07-15 17:1:58.2190,-0.154,-1.018,0.211,1.051
2026-07-15 17:1:58.2280,-0.135,-1.048,0.201,1.076
2026-07-15 17:1:58.2380,-0.118,-1.093,0.186,1.115
2026-07-15 17:1:58.2480,-0.109,-1.154,0.173,1.172
2026-07-15 17:1:58.2590,-0.103,-1.213,0.159,1.228
2026-07-15 17:1:58.2690,-0.092,-1.272,0.141,1.283
2026-07-15 17:1:58.2790,-0.074,-1.328,0.118,1.335
2026-07-15 17:1:58.2940,-0.057,-1.375,0.081,1.379
2026-07-15 17:1:58.3180,-0.002,-1.457,-0.074,1.459
2026-07-15 17:1:58.3180,-0.002,-1.457,-0.074,1.459
2026-07-15 17:1:58.3190,-0.002,-1.457,-0.074,1.459
2026-07-15 17:1:58.3280,0.009,-1.482,-0.132,1.488
2026-07-15 17:1:58.3390,0.022,-1.519,-0.187,1.531
2026-07-15 17:1:58.3490,0.024,-1.546,-0.235,1.564
2026-07-15 17:1:58.3590,0.012,-1.538,-0.266,1.561
2026-07-15 17:1:58.3690,-0.022,-1.492,-0.27,1.516
2026-07-15 17:1:58.3790,-0.109,-1.403,-0.244,1.428
2026-07-15 17:1:58.3950,-0.204,-1.284,-0.187,1.313
2026-07-15 17:1:58.4170,-0.316,-1.056,-0.046,1.103
2026-07-15 17:1:58.4170,-0.316,-1.056,-0.046,1.103
2026-07-15 17:1:58.4180,-0.34,-0.974,0.039,1.032
2026-07-15 17:1:58.4290,-0.351,-0.919,0.123,0.991
2026-07-15 17:1:58.4390,-0.339,-0.872,0.208,0.958
2026-07-15 17:1:58.4490,-0.306,-0.842,0.284,0.94
2026-07-15 17:1:58.4590,-0.258,-0.813,0.36,0.926
2026-07-15 17:1:58.4690,-0.194,-0.788,0.43,0.918
2026-07-15 17:1:58.4790,-0.141,-0.782,0.472,0.924
2026-07-15 17:1:58.4940,-0.104,-0.777,0.497,0.928
2026-07-15 17:1:58.5180,-0.066,-0.757,0.504,0.912
2026-07-15 17:1:58.5180,-0.066,-0.757,0.504,0.912
2026-07-15 17:1:58.5190,-0.077,-0.755,0.489,0.903
2026-07-15 17:1:58.5290,-0.121,-0.773,0.447,0.901
2026-07-15 17:1:58.5390,-0.202,-0.817,0.393,0.929
2026-07-15 17:1:58.5490,-0.278,-0.877,0.349,0.984
2026-07-15 17:1:58.5590,-0.336,-0.949,0.313,1.054
2026-07-15 17:1:58.5690,-0.387,-1.022,0.275,1.127
2026-07-15 17:1:58.5790,-0.435,-1.097,0.221,1.201
2026-07-15 17:1:58.5950,-0.458,-1.168,0.182,1.268
2026-07-15 17:1:58.6180,-0.428,-1.344,0.102,1.414
2026-07-15 17:1:58.6180,-0.372,-1.404,0.065,1.454
2026-07-15 17:1:58.6190,-0.372,-1.404,0.065,1.454
2026-07-15 17:1:58.6290,-0.298,-1.428,0.03,1.459
2026-07-15 17:1:58.6390,-0.201,-1.408,0.011,1.422
2026-07-15 17:1:58.6490,-0.106,-1.356,0.009,1.36
2026-07-15 17:1:58.6590,-0.035,-1.316,0.017,1.317
2026-07-15 17:1:58.6700,0.01,-1.301,0.034,1.301
2026-07-15 17:1:58.6790,0.031,-1.304,0.057,1.306
2026-07-15 17:1:58.6940,0.03,-1.305,0.09,1.308
2026-07-15 17:1:58.7170,0.001,-1.297,0.201,1.312
2026-07-15 17:1:58.7170,0.001,-1.297,0.201,1.312
2026-07-15 17:1:58.7190,-0.047,-1.3,0.252,1.325
2026-07-15 17:1:58.7290,-0.105,-1.316,0.281,1.35
2026-07-15 17:1:58.7390,-0.158,-1.344,0.286,1.383
2026-07-15 17:1:58.7490,-0.2,-1.377,0.263,1.416
2026-07-15 17:1:58.7590,-0.223,-1.406,0.212,1.439
2026-07-15 17:1:58.7700,-0.222,-1.419,0.14,1.443
2026-07-15 17:1:58.7800,-0.193,-1.408,0.049,1.422
2026-07-15 17:1:58.7950,-0.145,-1.379,-0.038,1.387
2026-07-15 17:1:58.8170,-0.02,-1.243,-0.22,1.262
2026-07-15 17:1:58.8170,-0.02,-1.243,-0.22,1.262
2026-07-15 17:1:58.8190,0.068,-1.165,-0.419,1.24
2026-07-15 17:1:58.8370,0.151,-1.085,-0.677,1.288
2026-07-15 17:1:58.8390,0.19,-1.007,-0.934,1.387
2026-07-15 17:1:58.8490,0.19,-0.95,-1.007,1.397
2026-07-15 17:1:58.8600,0.08,-1.002,-0.619,1.18
2026-07-15 17:1:58.8700,0.007,-1.073,-0.301,1.114
2026-07-15 17:1:58.8820,-0.009,-1.07,-0.148,1.08
2026-07-15 17:1:58.8950,0.011,-1.032,-0.095,1.036
2026-07-15 17:1:58.9160,0.044,-0.906,-0.36,0.976
2026-07-15 17:1:58.9160,0.044,-0.906,-0.36,0.976
2026-07-15 17:1:58.9190,0.04,-0.836,-0.582,1.019
2026-07-15 17:1:58.9370,0.042,-0.778,-0.716,1.058
2026-07-15 17:1:58.9400,0.029,-0.76,-0.65,1.0
2026-07-15 17:1:58.9500,0.02,-0.775,-0.487,0.916
2026-07-15 17:1:58.9600,0.037,-0.756,-0.382,0.848
2026-07-15 17:1:58.9700,0.075,-0.699,-0.4,0.809
2026-07-15 17:1:58.9820,0.092,-0.637,-0.488,0.808
2026-07-15 17:1:58.9960,0.07,-0.585,-0.565,0.816
2026-07-15 17:1:59.0190,-0.004,-0.561,-0.529,0.771
2026-07-15 17:1:59.0190,-0.004,-0.561,-0.529,0.771
2026-07-15 17:1:59.0200,-0.017,-0.559,-0.501,0.751
2026-07-15 17:1:59.0340,-0.012,-0.544,-0.488,0.731
2026-07-15 17:1:59.0400,-0.007,-0.525,-0.445,0.688
2026-07-15 17:1:59.0500,-0.011,-0.513,-0.365,0.63
2026-07-15 17:1:59.0600,-0.025,-0.491,-0.303,0.578
2026-07-15 17:1:59.0700,-0.04,-0.467,-0.27,0.541
2026-07-15 17:1:59.0800,-0.063,-0.448,-0.253,0.518
2026-07-15 17:1:59.0910,-0.082,-0.438,-0.237,0.505
2026-07-15 17:1:59.1120,-0.102,-0.478,-0.179,0.521
2026-07-15 17:1:59.1120,-0.102,-0.478,-0.179,0.521
2026-07-15 17:1:59.1200,-0.115,-0.496,-0.156,0.533
2026-07-15 17:1:59.1300,-0.142,-0.504,-0.134,0.54
2026-07-15 17:1:59.1400,-0.175,-0.515,-0.119,0.557
2026-07-15 17:1:59.1500,-0.201,-0.535,-0.105,0.581
2026-07-15 17:1:59.1600,-0.217,-0.546,-0.085,0.594
2026-07-15 17:1:59.1710,-0.214,-0.559,-0.069,0.603
2026-07-15 17:1:59.1820,-0.177,-0.542,-0.072,0.575
2026-07-15 17:1:59.1960,-0.1,-0.501,-0.127,0.526
2026-07-15 17:1:59.2190,0.126,-0.369,-0.583,0.701
2026-07-15 17:1:59.2190,0.126,-0.369,-0.583,0.701
2026-07-15 17:1:59.2200,0.238,-0.317,-0.756,0.854
2026-07-15 17:1:59.2370,0.286,-0.319,-0.652,0.78
2026-07-15 17:1:59.2400,0.321,-0.33,-0.513,0.689
2026-07-15 17:1:59.2500,0.37,-0.339,-0.49,0.701
2026-07-15 17:1:59.2600,0.386,-0.429,-0.436,0.723
2026-07-15 17:1:59.2710,0.307,-0.63,-0.341,0.779
2026-07-15 17:1:59.2820,0.18,-0.908,-0.305,0.975
2026-07-15 17:1:59.2960,0.078,-1.192,-0.338,1.241
2026-07-15 17:1:59.3180,-0.01,-1.491,-0.429,1.552
2026-07-15 17:1:59.3190,-0.01,-1.491,-0.429,1.552
2026-07-15 17:1:59.3200,-0.03,-1.389,-0.319,1.425
2026-07-15 17:1:59.3370,-0.043,-1.142,-0.154,1.153
2026-07-15 17:1:59.3400,-0.068,-0.886,-0.072,0.892
2026-07-15 17:1:59.3500,-0.117,-0.671,-0.049,0.683
2026-07-15 17:1:59.3600,-0.144,-0.517,-0.029,0.537
2026-07-15 17:1:59.3710,-0.175,-0.438,-0.0,0.472
2026-07-15 17:1:59.3820,-0.218,-0.439,0.035,0.491
2026-07-15 17:1:59.3960,-0.263,-0.527,0.066,0.593
2026-07-15 17:1:59.4170,-0.24,-0.783,0.127,0.829
2026-07-15 17:1:59.4170,-0.24,-0.783,0.127,0.829
2026-07-15 17:1:59.4200,-0.159,-0.871,0.127,0.894
2026-07-15 17:1:59.4360,-0.071,-0.924,0.108,0.933
2026-07-15 17:1:59.4400,0.004,-0.95,0.056,0.952
2026-07-15 17:1:59.4510,0.065,-0.964,-0.032,0.967
2026-07-15 17:1:59.4610,0.133,-0.942,-0.345,1.012
2026-07-15 17:1:59.4710,0.261,-0.825,-1.295,1.557
2026-07-15 17:1:59.4820,0.27,-0.866,-1.244,1.54
2026-07-15 17:1:59.4970,0.141,-1.038,-0.487,1.155
2026-07-15 17:1:59.5200,-0.025,-1.033,-0.164,1.046
2026-07-15 17:1:59.5200,-0.025,-1.033,-0.164,1.046
2026-07-15 17:1:59.5210,-0.067,-0.96,-0.258,0.996
2026-07-15 17:1:59.5360,-0.076,-0.912,-0.403,1.0
2026-07-15 17:1:59.5400,-0.043,-0.9,-0.476,1.019
2026-07-15 17:1:59.5510,-0.005,-0.908,-0.462,1.019
2026-07-15 17:1:59.5610,0.026,-0.913,-0.425,1.007
2026-07-15 17:1:59.5710,0.051,-0.914,-0.422,1.008
2026-07-15 17:1:59.5820,0.065,-0.922,-0.432,1.02
2026-07-15 17:1:59.6190,0.037,-0.926,-0.331,0.984
2026-07-15 17:1:59.6200,0.037,-0.926,-0.331,0.984
2026-07-15 17:1:59.6200,0.037,-0.926,-0.331,0.984
2026-07-15 17:1:59.6210,0.006,-0.896,-0.342,0.959
2026-07-15 17:1:59.6360,-0.033,-0.872,-0.345,0.938
2026-07-15 17:1:59.6410,-0.065,-0.861,-0.331,0.925
2026-07-15 17:1:59.6510,-0.086,-0.863,-0.332,0.929
2026-07-15 17:1:59.6610,-0.081,-0.871,-0.352,0.943
2026-07-15 17:1:59.6710,-0.063,-0.89,-0.359,0.962
2026-07-15 17:1:59.6820,-0.048,-0.914,-0.366,0.986
2026-07-15 17:1:59.7160,0.003,-0.934,-0.365,1.003
2026-07-15 17:1:59.7170,0.003,-0.934,-0.365,1.003
2026-07-15 17:1:59.7170,0.003,-0.934,-0.365,1.003
2026-07-15 17:1:59.7210,0.022,-0.924,-0.382,1.0
2026-07-15 17:1:59.7360,0.035,-0.921,-0.395,1.003
2026-07-15 17:1:59.7410,0.032,-0.925,-0.385,1.002
2026-07-15 17:1:59.7510,0.022,-0.938,-0.356,1.004
2026-07-15 17:1:59.7610,0.018,-0.953,-0.32,1.005
2026-07-15 17:1:59.7710,0.017,-0.966,-0.312,1.015
2026-07-15 17:1:59.7810,0.028,-0.968,-0.326,1.022
2026-07-15 17:1:59.8170,0.012,-0.939,-0.333,0.996
2026-07-15 17:1:59.8170,0.012,-0.939,-0.333,0.996
2026-07-15 17:1:59.8170,0.012,-0.939,-0.333,0.996
2026-07-15 17:1:59.8210,0.004,-0.919,-0.338,0.979
2026-07-15 17:1:59.8360,0.003,-0.904,-0.33,0.962
2026-07-15 17:1:59.8410,0.005,-0.896,-0.333,0.956
2026-07-15 17:1:59.8510,0.01,-0.889,-0.339,0.951
2026-07-15 17:1:59.8610,0.015,-0.893,-0.341,0.956
2026-07-15 17:1:59.8710,0.008,-0.912,-0.342,0.974
2026-07-15 17:1:59.8820,-0.011,-0.935,-0.351,0.999
2026-07-15 17:1:59.9210,-0.043,-1.014,-0.302,1.059
2026-07-15 17:1:59.9210,-0.043,-1.014,-0.302,1.059
2026-07-15 17:1:59.9210,-0.043,-1.014,-0.302,1.059
2026-07-15 17:1:59.9220,-0.043,-1.014,-0.302,1.059
2026-07-15 17:1:59.9310,-0.031,-1.007,-0.295,1.05
2026-07-15 17:1:59.9410,-0.016,-0.985,-0.299,1.03
2026-07-15 17:1:59.9510,-0.0,-0.959,-0.305,1.006
2026-07-15 17:1:59.9610,0.004,-0.944,-0.308,0.993
2026-07-15 17:1:59.9710,0.004,-0.936,-0.316,0.988
2026-07-15 17:1:59.9820,-0.001,-0.934,-0.326,0.989
2026-07-15 17:2:00.0210,-0.019,-0.968,-0.339,1.026
2026-07-15 17:2:00.0220,-0.019,-0.968,-0.339,1.026
2026-07-15 17:2:00.0220,-0.019,-0.968,-0.339,1.026
2026-07-15 17:2:00.0220,-0.019,-0.968,-0.339,1.026
2026-07-15 17:2:00.0310,-0.017,-0.978,-0.333,1.033
2026-07-15 17:2:00.0420,-0.014,-0.989,-0.325,1.041
2026-07-15 17:2:00.0520,-0.015,-1.004,-0.314,1.052
2026-07-15 17:2:00.0610,-0.019,-1.019,-0.304,1.064
2026-07-15 17:2:00.0720,-0.023,-1.035,-0.295,1.076
2026-07-15 17:2:00.0820,-0.032,-1.048,-0.29,1.088
2026-07-15 17:2:00.1190,-0.035,-1.015,-0.257,1.048
2026-07-15 17:2:00.1190,-0.035,-1.015,-0.257,1.048
2026-07-15 17:2:00.1190,-0.035,-1.015,-0.257,1.048
2026-07-15 17:2:00.1210,-0.042,-0.983,-0.248,1.015
2026-07-15 17:2:00.1360,-0.047,-0.955,-0.235,0.985
2026-07-15 17:2:00.1410,-0.052,-0.929,-0.228,0.958
2026-07-15 17:2:00.1520,-0.062,-0.913,-0.228,0.943
2026-07-15 17:2:00.1610,-0.077,-0.91,-0.235,0.943
2026-07-15 17:2:00.1720,-0.086,-0.916,-0.243,0.952
2026-07-15 17:2:00.1820,-0.082,-0.928,-0.25,0.965
2026-07-15 17:2:00.2220,-0.012,-0.981,-0.212,1.004
2026-07-15 17:2:00.2220,-0.012,-0.981,-0.212,1.004
2026-07-15 17:2:00.2220,-0.012,-0.981,-0.212,1.004
2026-07-15 17:2:00.2220,-0.012,-0.981,-0.212,1.004
2026-07-15 17:2:00.2320,-0.013,-0.976,-0.201,0.997
2026-07-15 17:2:00.2420,-0.015,-0.972,-0.194,0.991
2026-07-15 17:2:00.2520,-0.013,-0.976,-0.196,0.996
2026-07-15 17:2:00.2620,-0.012,-0.989,-0.199,1.009
2026-07-15 17:2:00.2720,-0.015,-1.0,-0.212,1.022
2026-07-15 17:2:00.2820,-0.025,-1.007,-0.225,1.032
2026-07-15 17:2:00.3200,-0.084,-0.986,-0.252,1.021
2026-07-15 17:2:00.3200,-0.084,-0.986,-0.252,1.021
2026-07-15 17:2:00.3210,-0.084,-0.986,-0.252,1.021
2026-07-15 17:2:00.3220,-0.102,-0.985,-0.25,1.021
2026-07-15 17:2:00.3350,-0.108,-0.987,-0.243,1.022
2026-07-15 17:2:00.3420,-0.097,-0.993,-0.23,1.024
2026-07-15 17:2:00.3520,-0.068,-0.999,-0.217,1.025
2026-07-15 17:2:00.3620,-0.038,-1.0,-0.206,1.022
2026-07-15 17:2:00.3720,-0.02,-0.998,-0.199,1.018
2026-07-15 17:2:00.3820,-0.024,-0.995,-0.197,1.015
2026-07-15 17:2:00.4190,-0.06,-1.001,-0.211,1.025
2026-07-15 17:2:00.4190,-0.06,-1.001,-0.211,1.025
2026-07-15 17:2:00.4190,-0.06,-1.001,-0.211,1.025
2026-07-15 17:2:00.4220,-0.055,-1.004,-0.219,1.029
2026-07-15 17:2:00.4350,-0.047,-1.013,-0.227,1.039
2026-07-15 17:2:00.4420,-0.035,-1.02,-0.232,1.047
2026-07-15 17:2:00.4520,-0.029,-1.021,-0.232,1.047
2026-07-15 17:2:00.4620,-0.031,-1.02,-0.233,1.047
2026-07-15 17:2:00.4720,-0.038,-1.016,-0.232,1.043
2026-07-15 17:2:00.4820,-0.054,-1.008,-0.231,1.036
2026-07-15 17:2:00.5200,-0.089,-0.977,-0.208,1.003
2026-07-15 17:2:00.5200,-0.089,-0.977,-0.208,1.003
2026-07-15 17:2:00.5200,-0.089,-0.977,-0.208,1.003
2026-07-15 17:2:00.5220,-0.081,-0.971,-0.197,0.994
2026-07-15 17:2:00.5370,-0.057,-0.97,-0.189,0.99
2026-07-15 17:2:00.5420,-0.031,-0.972,-0.184,0.99
2026-07-15 17:2:00.5520,-0.013,-0.98,-0.181,0.997
2026-07-15 17:2:00.5620,-0.002,-0.983,-0.179,0.999
2026-07-15 17:2:00.5730,0.003,-0.985,-0.18,1.001
2026-07-15 17:2:00.5830,-0.012,-0.984,-0.188,1.002
2026-07-15 17:2:00.6200,-0.084,-0.972,-0.21,0.998
2026-07-15 17:2:00.6200,-0.084,-0.972,-0.21,0.998
2026-07-15 17:2:00.6200,-0.084,-0.972,-0.21,0.998
