time,gFx,gFy,gFz
2026-07-15 17:4:12.2530,-0.071,-0.931,0.34,0.994
2026-07-15 17:4:12.2580,-0.072,-0.932,0.341,0.995
2026-07-15 17:4:12.2810,-0.075,-0.937,0.344,1.001
2026-07-15 17:4:12.2820,-0.075,-0.937,0.344,1.001
2026-07-15 17:4:12.2870,-0.074,-0.937,0.343,1.001
2026-07-15 17:4:12.2990,-0.072,-0.94,0.344,1.004
2026-07-15 17:4:12.3070,-0.07,-0.943,0.343,1.006
2026-07-15 17:4:12.3180,-0.07,-0.945,0.341,1.007
2026-07-15 17:4:12.3280,-0.07,-0.948,0.339,1.009
2026-07-15 17:4:12.3380,-0.069,-0.948,0.339,1.009
2026-07-15 17:4:12.3540,-0.068,-0.947,0.338,1.008
2026-07-15 17:4:12.3580,-0.066,-0.948,0.338,1.009
2026-07-15 17:4:12.3830,-0.071,-0.946,0.338,1.007
2026-07-15 17:4:12.3830,-0.071,-0.946,0.338,1.007
2026-07-15 17:4:12.3870,-0.072,-0.943,0.335,1.003
2026-07-15 17:4:12.4000,-0.072,-0.94,0.335,1.001
2026-07-15 17:4:12.4080,-0.071,-0.939,0.336,1.0
2026-07-15 17:4:12.4180,-0.071,-0.937,0.336,0.998
2026-07-15 17:4:12.4280,-0.072,-0.933,0.335,0.994
2026-07-15 17:4:12.4380,-0.073,-0.93,0.335,0.991
2026-07-15 17:4:12.4540,-0.072,-0.929,0.335,0.99
2026-07-15 17:4:12.4580,-0.072,-0.928,0.336,0.99
2026-07-15 17:4:12.4810,-0.072,-0.936,0.332,0.996
2026-07-15 17:4:12.4810,-0.072,-0.936,0.332,0.996
2026-07-15 17:4:12.4880,-0.07,-0.939,0.331,0.998
2026-07-15 17:4:12.5000,-0.069,-0.942,0.332,1.001
2026-07-15 17:4:12.5080,-0.069,-0.943,0.332,1.002
2026-07-15 17:4:12.5180,-0.068,-0.945,0.33,1.003
2026-07-15 17:4:12.5280,-0.068,-0.945,0.329,1.003
2026-07-15 17:4:12.5380,-0.069,-0.943,0.329,1.001
2026-07-15 17:4:12.5540,-0.072,-0.942,0.329,1.0
2026-07-15 17:4:12.5580,-0.076,-0.941,0.326,0.999
2026-07-15 17:4:12.5830,-0.077,-0.939,0.323,0.996
2026-07-15 17:4:12.5830,-0.077,-0.939,0.323,0.996
2026-07-15 17:4:12.5880,-0.074,-0.936,0.325,0.994
2026-07-15 17:4:12.6010,-0.072,-0.933,0.329,0.992
2026-07-15 17:4:12.6080,-0.073,-0.931,0.33,0.99
2026-07-15 17:4:12.6180,-0.071,-0.933,0.336,0.994
2026-07-15 17:4:12.6280,-0.072,-0.936,0.342,0.999
2026-07-15 17:4:12.6380,-0.073,-0.938,0.349,1.003
2026-07-15 17:4:12.6540,-0.072,-0.939,0.354,1.006
2026-07-15 17:4:12.6580,-0.072,-0.94,0.356,1.008
2026-07-15 17:4:12.6840,-0.071,-0.935,0.355,1.003
2026-07-15 17:4:12.6840,-0.071,-0.935,0.355,1.003
2026-07-15 17:4:12.6880,-0.073,-0.935,0.348,1.0
2026-07-15 17:4:12.6980,-0.077,-0.936,0.344,1.0
2026-07-15 17:4:12.7080,-0.08,-0.935,0.34,0.998
2026-07-15 17:4:12.7180,-0.081,-0.937,0.341,1.0
2026-07-15 17:4:12.7280,-0.081,-0.94,0.345,1.005
2026-07-15 17:4:12.7380,-0.082,-0.941,0.353,1.008
2026-07-15 17:4:12.7500,-0.084,-0.941,0.36,1.011
2026-07-15 17:4:12.7580,-0.085,-0.939,0.358,1.009
2026-07-15 17:4:12.7760,-0.083,-0.936,0.353,1.004
2026-07-15 17:4:12.7780,-0.078,-0.933,0.345,0.998
2026-07-15 17:4:12.7880,-0.073,-0.928,0.34,0.991
2026-07-15 17:4:12.7990,-0.07,-0.924,0.338,0.986
2026-07-15 17:4:12.8090,-0.067,-0.921,0.337,0.983
2026-07-15 17:4:12.8180,-0.067,-0.92,0.337,0.982
2026-07-15 17:4:12.8290,-0.072,-0.92,0.338,0.983
2026-07-15 17:4:12.8390,-0.075,-0.922,0.343,0.987
2026-07-15 17:4:12.8540,-0.077,-0.927,0.349,0.994
2026-07-15 17:4:12.8590,-0.079,-0.934,0.353,1.002
2026-07-15 17:4:12.8830,-0.078,-0.945,0.356,1.013
2026-07-15 17:4:12.8830,-0.078,-0.945,0.356,1.013
2026-07-15 17:4:12.8880,-0.074,-0.95,0.352,1.016
2026-07-15 17:4:12.9000,-0.071,-0.952,0.348,1.016
2026-07-15 17:4:12.9080,-0.068,-0.951,0.348,1.015
2026-07-15 17:4:12.9190,-0.066,-0.948,0.345,1.011
2026-07-15 17:4:12.9280,-0.066,-0.944,0.346,1.008
2026-07-15 17:4:12.9390,-0.069,-0.939,0.349,1.004
2026-07-15 17:4:12.9540,-0.071,-0.934,0.351,1.0
2026-07-15 17:4:12.9590,-0.075,-0.929,0.35,0.996
2026-07-15 17:4:12.9810,-0.072,-0.921,0.358,0.991
2026-07-15 17:4:12.9810,-0.072,-0.921,0.358,0.991
2026-07-15 17:4:12.9880,-0.072,-0.921,0.361,0.992
2026-07-15 17:4:13.0000,-0.067,-0.92,0.364,0.992
2026-07-15 17:4:13.0080,-0.064,-0.92,0.366,0.992
2026-07-15 17:4:13.0190,-0.063,-0.92,0.369,0.993
2026-07-15 17:4:13.0290,-0.062,-0.92,0.37,0.994
2026-07-15 17:4:13.0390,-0.062,-0.923,0.367,0.995
2026-07-15 17:4:13.0540,-0.061,-0.926,0.367,0.998
2026-07-15 17:4:13.0590,-0.067,-0.927,0.366,0.999
2026-07-15 17:4:13.0820,-0.073,-0.933,0.369,1.006
2026-07-15 17:4:13.0820,-0.073,-0.933,0.369,1.006
2026-07-15 17:4:13.0890,-0.074,-0.934,0.37,1.007
2026-07-15 17:4:13.1010,-0.077,-0.937,0.372,1.011
2026-07-15 17:4:13.1090,-0.074,-0.935,0.373,1.009
2026-07-15 17:4:13.1190,-0.073,-0.934,0.372,1.008
2026-07-15 17:4:13.1290,-0.072,-0.933,0.369,1.006
2026-07-15 17:4:13.1390,-0.071,-0.932,0.368,1.005
2026-07-15 17:4:13.1540,-0.07,-0.931,0.363,1.002
2026-07-15 17:4:13.1590,-0.07,-0.93,0.357,0.999
2026-07-15 17:4:13.1810,-0.072,-0.929,0.354,0.997
2026-07-15 17:4:13.1810,-0.072,-0.929,0.354,0.997
2026-07-15 17:4:13.1890,-0.075,-0.929,0.355,0.997
2026-07-15 17:4:13.2000,-0.076,-0.929,0.354,0.997
2026-07-15 17:4:13.2090,-0.076,-0.93,0.356,0.999
2026-07-15 17:4:13.2190,-0.073,-0.93,0.36,1.0
2026-07-15 17:4:13.2290,-0.073,-0.928,0.362,0.999
2026-07-15 17:4:13.2390,-0.075,-0.93,0.363,1.001
2026-07-15 17:4:13.2540,-0.076,-0.929,0.364,1.001
2026-07-15 17:4:13.2590,-0.077,-0.927,0.365,0.999
2026-07-15 17:4:13.2810,-0.079,-0.93,0.362,1.001
2026-07-15 17:4:13.2810,-0.079,-0.93,0.362,1.001
2026-07-15 17:4:13.2890,-0.077,-0.928,0.361,0.999
2026-07-15 17:4:13.3010,-0.076,-0.927,0.363,0.998
2026-07-15 17:4:13.3090,-0.074,-0.927,0.364,0.999
2026-07-15 17:4:13.3190,-0.071,-0.925,0.361,0.995
2026-07-15 17:4:13.3290,-0.069,-0.926,0.356,0.994
2026-07-15 17:4:13.3400,-0.07,-0.928,0.352,0.995
2026-07-15 17:4:13.3550,-0.074,-0.931,0.35,0.997
2026-07-15 17:4:13.3590,-0.076,-0.933,0.351,1.0
2026-07-15 17:4:13.3810,-0.076,-0.935,0.359,1.004
2026-07-15 17:4:13.3810,-0.076,-0.935,0.359,1.004
2026-07-15 17:4:13.3890,-0.075,-0.934,0.361,1.004
2026-07-15 17:4:13.4000,-0.074,-0.93,0.361,1.0
2026-07-15 17:4:13.4090,-0.073,-0.929,0.36,0.999
2026-07-15 17:4:13.4200,-0.071,-0.928,0.358,0.997
2026-07-15 17:4:13.4290,-0.071,-0.927,0.356,0.996
2026-07-15 17:4:13.4400,-0.07,-0.927,0.351,0.994
2026-07-15 17:4:13.4550,-0.069,-0.927,0.347,0.992
2026-07-15 17:4:13.4590,-0.069,-0.929,0.345,0.993
2026-07-15 17:4:13.4820,-0.069,-0.932,0.349,0.998
2026-07-15 17:4:13.4820,-0.069,-0.932,0.349,0.998
2026-07-15 17:4:13.4890,-0.072,-0.934,0.354,1.001
2026-07-15 17:4:13.5010,-0.07,-0.935,0.356,1.003
2026-07-15 17:4:13.5090,-0.067,-0.937,0.358,1.005
2026-07-15 17:4:13.5200,-0.063,-0.938,0.357,1.006
2026-07-15 17:4:13.5300,-0.064,-0.932,0.353,0.999
2026-07-15 17:4:13.5400,-0.065,-0.932,0.351,0.998
2026-07-15 17:4:13.5550,-0.067,-0.93,0.351,0.996
2026-07-15 17:4:13.5600,-0.069,-0.928,0.354,0.996
2026-07-15 17:4:13.5810,-0.069,-0.924,0.353,0.992
2026-07-15 17:4:13.5810,-0.069,-0.924,0.353,0.992
2026-07-15 17:4:13.5900,-0.066,-0.925,0.356,0.993
2026-07-15 17:4:13.6010,-0.063,-0.926,0.355,0.994
2026-07-15 17:4:13.6090,-0.064,-0.927,0.354,0.994
2026-07-15 17:4:13.6200,-0.064,-0.928,0.355,0.996
2026-07-15 17:4:13.6300,-0.067,-0.93,0.354,0.997
2026-07-15 17:4:13.6400,-0.07,-0.933,0.352,1.0
2026-07-15 17:4:13.6550,-0.072,-0.935,0.353,1.002
2026-07-15 17:4:13.6600,-0.075,-0.937,0.352,1.004
2026-07-15 17:4:13.6840,-0.08,-0.938,0.353,1.005
2026-07-15 17:4:13.6840,-0.08,-0.938,0.353,1.005
2026-07-15 17:4:13.6900,-0.076,-0.937,0.355,1.005
2026-07-15 17:4:13.7010,-0.073,-0.937,0.354,1.004
2026-07-15 17:4:13.7100,-0.072,-0.937,0.352,1.004
2026-07-15 17:4:13.7200,-0.07,-0.937,0.35,1.003
2026-07-15 17:4:13.7300,-0.071,-0.934,0.35,1.0
2026-07-15 17:4:13.7400,-0.071,-0.932,0.353,0.999
2026-07-15 17:4:13.7550,-0.072,-0.93,0.354,0.998
2026-07-15 17:4:13.7600,-0.073,-0.927,0.352,0.994
2026-07-15 17:4:13.7830,-0.075,-0.93,0.35,0.997
2026-07-15 17:4:13.7830,-0.075,-0.93,0.35,0.997
2026-07-15 17:4:13.7900,-0.075,-0.93,0.353,0.998
2026-07-15 17:4:13.8000,-0.075,-0.929,0.356,0.998
2026-07-15 17:4:13.8100,-0.076,-0.931,0.359,1.001
2026-07-15 17:4:13.8200,-0.075,-0.932,0.359,1.002
2026-07-15 17:4:13.8300,-0.074,-0.931,0.359,1.001
2026-07-15 17:4:13.8400,-0.076,-0.931,0.356,1.0
2026-07-15 17:4:13.8550,-0.074,-0.928,0.352,0.995
2026-07-15 17:4:13.8600,-0.074,-0.928,0.356,0.997
2026-07-15 17:4:13.8810,-0.078,-0.929,0.353,0.997
2026-07-15 17:4:13.8810,-0.078,-0.929,0.353,0.997
2026-07-15 17:4:13.8900,-0.078,-0.929,0.353,0.997
2026-07-15 17:4:13.9000,-0.079,-0.932,0.356,1.001
2026-07-15 17:4:13.9100,-0.081,-0.935,0.357,1.004
2026-07-15 17:4:13.9200,-0.082,-0.936,0.358,1.005
2026-07-15 17:4:13.9300,-0.084,-0.935,0.357,1.004
2026-07-15 17:4:13.9400,-0.086,-0.935,0.357,1.005
2026-07-15 17:4:13.9560,-0.087,-0.931,0.356,1.001
2026-07-15 17:4:13.9600,-0.086,-0.931,0.355,1.0
2026-07-15 17:4:13.9810,-0.079,-0.932,0.357,1.001
2026-07-15 17:4:13.9810,-0.079,-0.932,0.357,1.001
2026-07-15 17:4:13.9900,-0.075,-0.933,0.354,1.001
2026-07-15 17:4:14.0010,-0.072,-0.933,0.351,0.999
2026-07-15 17:4:14.0100,-0.072,-0.933,0.348,0.998
2026-07-15 17:4:14.0200,-0.072,-0.931,0.344,0.995
2026-07-15 17:4:14.0310,-0.071,-0.933,0.34,0.996
2026-07-15 17:4:14.0410,-0.072,-0.933,0.338,0.995
2026-07-15 17:4:14.0560,-0.075,-0.934,0.34,0.997
2026-07-15 17:4:14.0830,-0.075,-0.939,0.358,1.008
2026-07-15 17:4:14.0830,-0.075,-0.939,0.358,1.008
2026-07-15 17:4:14.0830,-0.075,-0.939,0.358,1.008
2026-07-15 17:4:14.0900,-0.073,-0.937,0.362,1.007
2026-07-15 17:4:14.1010,-0.072,-0.937,0.361,1.007
2026-07-15 17:4:14.1110,-0.072,-0.934,0.359,1.003
2026-07-15 17:4:14.1210,-0.074,-0.932,0.356,1.0
2026-07-15 17:4:14.1310,-0.074,-0.931,0.351,0.998
2026-07-15 17:4:14.1410,-0.07,-0.93,0.345,0.994
2026-07-15 17:4:14.1560,-0.066,-0.927,0.344,0.991
2026-07-15 17:4:14.1830,-0.065,-0.923,0.345,0.988
2026-07-15 17:4:14.1840,-0.065,-0.923,0.345,0.988
2026-07-15 17:4:14.1840,-0.065,-0.923,0.345,0.988
2026-07-15 17:4:14.1900,-0.065,-0.923,0.351,0.99
2026-07-15 17:4:14.2010,-0.067,-0.924,0.352,0.991
2026-07-15 17:4:14.2110,-0.071,-0.928,0.353,0.995
2026-07-15 17:4:14.2210,-0.073,-0.932,0.354,1.0
2026-07-15 17:4:14.2310,-0.07,-0.936,0.359,1.005
2026-07-15 17:4:14.2410,-0.063,-0.943,0.366,1.013
2026-07-15 17:4:14.2560,-0.057,-0.949,0.371,1.021
2026-07-15 17:4:14.2830,-0.062,-0.961,0.394,1.04
2026-07-15 17:4:14.2830,-0.062,-0.961,0.394,1.04
2026-07-15 17:4:14.2830,-0.062,-0.961,0.394,1.04
2026-07-15 17:4:14.2910,-0.07,-0.96,0.398,1.042
2026-07-15 17:4:14.3010,-0.073,-0.955,0.399,1.038
2026-07-15 17:4:14.3110,-0.076,-0.951,0.399,1.034
2026-07-15 17:4:14.3210,-0.078,-0.952,0.394,1.033
2026-07-15 17:4:14.3310,-0.077,-0.963,0.384,1.04
2026-07-15 17:4:14.3410,-0.072,-0.982,0.365,1.05
2026-07-15 17:4:14.3560,-0.07,-1.014,0.34,1.072
2026-07-15 17:4:14.3830,-0.051,-1.138,0.25,1.166
2026-07-15 17:4:14.3830,-0.051,-1.138,0.25,1.166
2026-07-15 17:4:14.3830,-0.051,-1.138,0.25,1.166
2026-07-15 17:4:14.3910,-0.034,-1.179,0.225,1.201
2026-07-15 17:4:14.4010,-0.022,-1.217,0.192,1.232
2026-07-15 17:4:14.4110,-0.028,-1.255,0.152,1.264
2026-07-15 17:4:14.4210,-0.025,-1.294,0.124,1.3
2026-07-15 17:4:14.4310,-0.023,-1.34,0.123,1.346
2026-07-15 17:4:14.4410,-0.023,-1.399,0.12,1.404
2026-07-15 17:4:14.4570,-0.009,-1.453,0.139,1.46
2026-07-15 17:4:14.4830,-0.01,-1.335,0.502,1.426
2026-07-15 17:4:14.4830,-0.01,-1.335,0.502,1.426
2026-07-15 17:4:14.4830,-0.01,-1.335,0.502,1.426
2026-07-15 17:4:14.4910,-0.039,-1.195,0.63,1.351
2026-07-15 17:4:14.5010,-0.08,-1.058,0.731,1.288
2026-07-15 17:4:14.5110,-0.116,-0.938,0.816,1.249
2026-07-15 17:4:14.5210,-0.143,-0.842,0.892,1.235
2026-07-15 17:4:14.5320,-0.148,-0.77,0.94,1.224
2026-07-15 17:4:14.5420,-0.14,-0.721,0.938,1.191
2026-07-15 17:4:14.5570,-0.155,-0.687,0.882,1.129
2026-07-15 17:4:14.5840,-0.124,-0.609,0.529,0.816
2026-07-15 17:4:14.5840,-0.124,-0.609,0.529,0.816
2026-07-15 17:4:14.5840,-0.124,-0.609,0.529,0.816
2026-07-15 17:4:14.5910,-0.093,-0.61,0.459,0.769
2026-07-15 17:4:14.6010,-0.068,-0.631,0.4,0.75
2026-07-15 17:4:14.6110,-0.06,-0.668,0.348,0.756
2026-07-15 17:4:14.6220,-0.063,-0.719,0.316,0.788
2026-07-15 17:4:14.6320,-0.068,-0.791,0.302,0.849
2026-07-15 17:4:14.6420,-0.073,-0.871,0.308,0.927
2026-07-15 17:4:14.6570,-0.076,-0.938,0.344,1.002
2026-07-15 17:4:14.6830,-0.123,-1.122,0.496,1.233
2026-07-15 17:4:14.6840,-0.123,-1.122,0.496,1.233
2026-07-15 17:4:14.6840,-0.123,-1.122,0.496,1.233
2026-07-15 17:4:14.6910,-0.151,-1.175,0.526,1.296
2026-07-15 17:4:14.7010,-0.174,-1.214,0.546,1.342
2026-07-15 17:4:14.7120,-0.188,-1.238,0.561,1.372
2026-07-15 17:4:14.7210,-0.192,-1.245,0.579,1.386
2026-07-15 17:4:14.7320,-0.188,-1.232,0.593,1.38
2026-07-15 17:4:14.7420,-0.167,-1.193,0.605,1.348
2026-07-15 17:4:14.7570,-0.137,-1.139,0.606,1.297
2026-07-15 17:4:14.7840,-0.052,-1.032,0.566,1.178
2026-07-15 17:4:14.7840,-0.052,-1.032,0.566,1.178
2026-07-15 17:4:14.7850,-0.052,-1.032,0.566,1.178
2026-07-15 17:4:14.7910,-0.028,-1.028,0.545,1.164
2026-07-15 17:4:14.8010,-0.01,-1.037,0.52,1.16
2026-07-15 17:4:14.8120,0.003,-1.061,0.496,1.171
2026-07-15 17:4:14.8220,0.012,-1.096,0.48,1.197
2026-07-15 17:4:14.8320,0.016,-1.134,0.472,1.228
2026-07-15 17:4:14.8420,0.016,-1.173,0.462,1.261
2026-07-15 17:4:14.8580,0.011,-1.211,0.453,1.293
2026-07-15 17:4:14.8820,-0.068,-1.237,0.457,1.32
2026-07-15 17:4:14.8820,-0.068,-1.237,0.457,1.32
2026-07-15 17:4:14.8820,-0.068,-1.237,0.457,1.32
2026-07-15 17:4:14.8920,-0.115,-1.221,0.473,1.314
2026-07-15 17:4:14.9020,-0.148,-1.201,0.496,1.308
2026-07-15 17:4:14.9120,-0.166,-1.186,0.524,1.307
2026-07-15 17:4:14.9220,-0.172,-1.173,0.552,1.308
2026-07-15 17:4:14.9320,-0.159,-1.162,0.559,1.299
2026-07-15 17:4:14.9420,-0.126,-1.161,0.534,1.284
2026-07-15 17:4:14.9570,-0.092,-1.164,0.486,1.265
2026-07-15 17:4:14.9810,-0.044,-1.168,0.355,1.222
2026-07-15 17:4:14.9810,-0.044,-1.168,0.355,1.222
2026-07-15 17:4:14.9820,-0.033,-1.169,0.292,1.205
2026-07-15 17:4:14.9920,-0.027,-1.166,0.234,1.19
2026-07-15 17:4:15.0020,-0.035,-1.158,0.179,1.172
2026-07-15 17:4:15.0120,-0.047,-1.145,0.132,1.154
2026-07-15 17:4:15.0220,-0.051,-1.128,0.103,1.134
2026-07-15 17:4:15.0320,-0.059,-1.113,0.073,1.117
2026-07-15 17:4:15.0420,-0.074,-1.103,0.048,1.107
2026-07-15 17:4:15.0580,-0.091,-1.088,0.023,1.092
2026-07-15 17:4:15.0830,-0.145,-1.008,-0.071,1.021
2026-07-15 17:4:15.0830,-0.145,-1.008,-0.071,1.021
2026-07-15 17:4:15.0830,-0.145,-1.008,-0.071,1.021
2026-07-15 17:4:15.0920,-0.145,-0.978,-0.096,0.993
2026-07-15 17:4:15.1020,-0.13,-0.939,-0.127,0.956
2026-07-15 17:4:15.1120,-0.105,-0.891,-0.166,0.912
2026-07-15 17:4:15.1220,-0.077,-0.841,-0.199,0.868
2026-07-15 17:4:15.1320,-0.054,-0.793,-0.202,0.82
2026-07-15 17:4:15.1430,-0.039,-0.746,-0.203,0.774
2026-07-15 17:4:15.1580,-0.028,-0.712,-0.217,0.745
2026-07-15 17:4:15.1820,-0.078,-0.668,-0.252,0.718
2026-07-15 17:4:15.1820,-0.078,-0.668,-0.252,0.718
2026-07-15 17:4:15.1820,-0.078,-0.668,-0.252,0.718
2026-07-15 17:4:15.1920,-0.113,-0.655,-0.224,0.701
2026-07-15 17:4:15.2020,-0.194,-0.648,-0.229,0.714
2026-07-15 17:4:15.2120,-0.257,-0.642,-0.24,0.732
2026-07-15 17:4:15.2220,-0.285,-0.63,-0.237,0.731
2026-07-15 17:4:15.2330,-0.266,-0.617,-0.222,0.708
2026-07-15 17:4:15.2430,-0.243,-0.597,-0.2,0.675
2026-07-15 17:4:15.2580,-0.178,-0.575,-0.162,0.623
2026-07-15 17:4:15.2840,-0.081,-0.487,-0.08,0.5
2026-07-15 17:4:15.2840,-0.081,-0.487,-0.08,0.5
2026-07-15 17:4:15.2840,-0.081,-0.487,-0.08,0.5
2026-07-15 17:4:15.2920,-0.082,-0.461,-0.062,0.472
2026-07-15 17:4:15.3020,-0.091,-0.442,-0.053,0.454
2026-07-15 17:4:15.3120,-0.096,-0.427,-0.053,0.441
2026-07-15 17:4:15.3230,-0.099,-0.414,-0.063,0.43
2026-07-15 17:4:15.3330,-0.1,-0.401,-0.078,0.421
2026-07-15 17:4:15.3430,-0.09,-0.392,-0.1,0.414
2026-07-15 17:4:15.3580,-0.072,-0.393,-0.133,0.421
2026-07-15 17:4:15.3840,0.021,-0.414,-0.249,0.484
2026-07-15 17:4:15.3840,0.021,-0.414,-0.249,0.484
2026-07-15 17:4:15.3840,0.021,-0.414,-0.249,0.484
2026-07-15 17:4:15.3920,0.077,-0.44,-0.296,0.536
2026-07-15 17:4:15.4030,0.122,-0.498,-0.339,0.615
2026-07-15 17:4:15.4120,0.145,-0.588,-0.369,0.709
2026-07-15 17:4:15.4230,0.154,-0.702,-0.365,0.806
2026-07-15 17:4:15.4330,0.132,-0.824,-0.327,0.896
2026-07-15 17:4:15.4430,0.082,-0.964,-0.279,1.007
2026-07-15 17:4:15.4590,0.031,-1.099,-0.229,1.123
2026-07-15 17:4:15.4820,-0.042,-1.229,-0.15,1.239
2026-07-15 17:4:15.4820,-0.042,-1.229,-0.15,1.239
2026-07-15 17:4:15.4840,-0.072,-1.199,-0.119,1.207
2026-07-15 17:4:15.4930,-0.081,-1.121,-0.09,1.128
2026-07-15 17:4:15.5030,-0.071,-1.031,-0.054,1.035
2026-07-15 17:4:15.5130,-0.059,-0.953,-0.026,0.955
2026-07-15 17:4:15.5230,-0.042,-0.897,0.013,0.898
2026-07-15 17:4:15.5330,-0.02,-0.865,0.058,0.867
2026-07-15 17:4:15.5430,0.0,-0.855,0.105,0.861
2026-07-15 17:4:15.5590,0.02,-0.862,0.154,0.876
2026-07-15 17:4:15.5830,0.035,-0.916,0.248,0.95
2026-07-15 17:4:15.5840,0.035,-0.916,0.248,0.95
2026-07-15 17:4:15.5840,0.035,-0.916,0.248,0.95
2026-07-15 17:4:15.5930,0.011,-0.925,0.249,0.958
2026-07-15 17:4:15.6030,-0.031,-0.925,0.217,0.951
2026-07-15 17:4:15.6130,-0.083,-0.915,0.16,0.933
2026-07-15 17:4:15.6230,-0.123,-0.906,0.081,0.918
2026-07-15 17:4:15.6330,-0.154,-0.904,-0.005,0.917
2026-07-15 17:4:15.6430,-0.154,-0.913,-0.078,0.929
2026-07-15 17:4:15.6590,-0.134,-0.932,-0.131,0.951
2026-07-15 17:4:15.6860,-0.032,-0.996,-0.23,1.023
2026-07-15 17:4:15.6860,-0.032,-0.996,-0.23,1.023
2026-07-15 17:4:15.6860,-0.032,-0.996,-0.23,1.023
2026-07-15 17:4:15.6930,0.017,-0.985,-0.244,1.015
2026-07-15 17:4:15.7030,0.049,-0.969,-0.258,1.004
2026-07-15 17:4:15.7130,0.051,-0.956,-0.264,0.993
2026-07-15 17:4:15.7230,0.038,-0.94,-0.248,0.973
2026-07-15 17:4:15.7330,0.022,-0.932,-0.215,0.957
2026-07-15 17:4:15.7430,0.009,-0.923,-0.181,0.941
2026-07-15 17:4:15.7590,0.002,-0.916,-0.158,0.93
2026-07-15 17:4:15.7850,-0.043,-0.903,-0.163,0.919
2026-07-15 17:4:15.7850,-0.043,-0.903,-0.163,0.919
2026-07-15 17:4:15.7850,-0.043,-0.903,-0.163,0.919
2026-07-15 17:4:15.7930,-0.061,-0.897,-0.158,0.913
2026-07-15 17:4:15.8030,-0.074,-0.89,-0.155,0.906
2026-07-15 17:4:15.8130,-0.09,-0.892,-0.157,0.91
2026-07-15 17:4:15.8230,-0.1,-0.903,-0.167,0.924
2026-07-15 17:4:15.8340,-0.097,-0.921,-0.173,0.942
2026-07-15 17:4:15.8440,-0.077,-0.94,-0.17,0.958
2026-07-15 17:4:15.8590,-0.052,-0.953,-0.17,0.969
2026-07-15 17:4:15.8850,-0.036,-0.994,-0.208,1.016
2026-07-15 17:4:15.8850,-0.036,-0.994,-0.208,1.016
2026-07-15 17:4:15.8850,-0.036,-0.994,-0.208,1.016
2026-07-15 17:4:15.8930,-0.039,-1.015,-0.223,1.04
2026-07-15 17:4:15.9030,-0.04,-1.043,-0.236,1.07
2026-07-15 17:4:15.9130,-0.032,-1.065,-0.248,1.094
2026-07-15 17:4:15.9240,-0.013,-1.083,-0.253,1.112
2026-07-15 17:4:15.9340,0.016,-1.088,-0.255,1.118
2026-07-15 17:4:15.9440,0.048,-1.083,-0.252,1.113
2026-07-15 17:4:15.9590,0.065,-1.067,-0.249,1.098
2026-07-15 17:4:15.9850,-0.048,-1.004,-0.199,1.025
2026-07-15 17:4:15.9850,-0.048,-1.004,-0.199,1.025
2026-07-15 17:4:15.9850,-0.048,-1.004,-0.199,1.025
2026-07-15 17:4:15.9930,-0.078,-0.981,-0.165,0.998
2026-07-15 17:4:16.0040,-0.09,-0.966,-0.134,0.979
2026-07-15 17:4:16.0140,-0.088,-0.969,-0.107,0.979
2026-07-15 17:4:16.0240,-0.077,-0.989,-0.087,0.996
2026-07-15 17:4:16.0340,-0.06,-1.015,-0.069,1.019
2026-07-15 17:4:16.0440,-0.038,-1.041,-0.048,1.043
2026-07-15 17:4:16.0590,-0.012,-1.063,-0.031,1.064
2026-07-15 17:4:16.0830,0.006,-1.074,-0.014,1.074
2026-07-15 17:4:16.0830,0.006,-1.074,-0.014,1.074
2026-07-15 17:4:16.0840,-0.007,-1.062,-0.009,1.062
2026-07-15 17:4:16.0930,-0.02,-1.043,-0.009,1.043
2026-07-15 17:4:16.1040,-0.029,-1.018,-0.01,1.018
2026-07-15 17:4:16.1140,-0.032,-0.998,-0.014,0.999
2026-07-15 17:4:16.1240,-0.023,-0.986,-0.018,0.986
2026-07-15 17:4:16.1340,-0.007,-0.986,-0.022,0.986
2026-07-15 17:4:16.1440,0.004,-0.997,-0.033,0.998
2026-07-15 17:4:16.1590,0.0,-1.014,-0.045,1.015
2026-07-15 17:4:16.1820,-0.034,-1.031,-0.056,1.033
2026-07-15 17:4:16.1820,-0.034,-1.031,-0.056,1.033
2026-07-15 17:4:16.1830,-0.053,-1.028,-0.048,1.03
2026-07-15 17:4:16.1940,-0.059,-1.019,-0.032,1.021
2026-07-15 17:4:16.2040,-0.052,-1.013,-0.012,1.014
2026-07-15 17:4:16.2140,-0.035,-1.011,0.005,1.012
2026-07-15 17:4:16.2240,-0.011,-1.016,0.015,1.016
2026-07-15 17:4:16.2340,0.015,-1.023,0.022,1.023
2026-07-15 17:4:16.2460,0.035,-1.037,0.021,1.038
2026-07-15 17:4:16.2590,0.035,-1.058,0.006,1.059
2026-07-15 17:4:16.2840,-0.013,-1.089,-0.029,1.089
2026-07-15 17:4:16.2840,-0.013,-1.089,-0.029,1.089
2026-07-15 17:4:16.2840,-0.013,-1.089,-0.029,1.089
2026-07-15 17:4:16.2940,-0.022,-1.071,-0.024,1.071
2026-07-15 17:4:16.3040,-0.03,-1.034,-0.009,1.034
2026-07-15 17:4:16.3140,-0.044,-0.991,0.005,0.992
2026-07-15 17:4:16.3240,-0.06,-0.951,0.014,0.953
2026-07-15 17:4:16.3350,-0.078,-0.921,0.019,0.924
