time,gFx,gFy,gFz
2026-07-13 19:46:17.6020,-0.005,-0.969,0.375,1.039
2026-07-13 19:46:17.6120,-0.005,-0.973,0.368,1.04
2026-07-13 19:46:17.6220,-0.001,-0.976,0.361,1.041
2026-07-13 19:46:17.6320,0.002,-0.973,0.358,1.037
2026-07-13 19:46:17.6420,0.009,-0.965,0.354,1.028
2026-07-13 19:46:17.6520,0.018,-0.952,0.352,1.015
2026-07-13 19:46:17.6680,0.027,-0.935,0.354,1.0
2026-07-13 19:46:17.6900,0.029,-0.906,0.356,0.974
2026-07-13 19:46:17.6910,0.029,-0.906,0.356,0.974
2026-07-13 19:46:17.6920,0.03,-0.895,0.357,0.964
2026-07-13 19:46:17.7020,0.04,-0.889,0.36,0.96
2026-07-13 19:46:17.7120,0.054,-0.881,0.365,0.955
2026-07-13 19:46:17.7220,0.061,-0.874,0.367,0.95
2026-07-13 19:46:17.7320,0.066,-0.869,0.37,0.947
2026-07-13 19:46:17.7430,0.06,-0.867,0.369,0.944
2026-07-13 19:46:17.7520,0.05,-0.871,0.369,0.947
2026-07-13 19:46:17.7680,0.039,-0.877,0.375,0.955
2026-07-13 19:46:17.7900,0.015,-0.894,0.38,0.972
2026-07-13 19:46:17.7900,0.015,-0.894,0.38,0.972
2026-07-13 19:46:17.7920,0.008,-0.903,0.38,0.98
2026-07-13 19:46:17.8020,0.006,-0.911,0.38,0.987
2026-07-13 19:46:17.8120,0.006,-0.921,0.378,0.996
2026-07-13 19:46:17.8220,0.013,-0.931,0.38,1.006
2026-07-13 19:46:17.8320,0.021,-0.94,0.38,1.014
2026-07-13 19:46:17.8430,0.033,-0.947,0.383,1.022
2026-07-13 19:46:17.8530,0.045,-0.944,0.384,1.02
2026-07-13 19:46:17.8680,0.058,-0.934,0.392,1.015
2026-07-13 19:46:17.8900,0.063,-0.932,0.411,1.021
2026-07-13 19:46:17.8900,0.063,-0.932,0.411,1.021
2026-07-13 19:46:17.8920,0.053,-0.941,0.417,1.031
2026-07-13 19:46:17.9100,0.039,-0.951,0.425,1.042
2026-07-13 19:46:17.9120,0.024,-0.957,0.437,1.052
2026-07-13 19:46:17.9220,0.014,-0.958,0.443,1.056
2026-07-13 19:46:17.9330,0.006,-0.953,0.438,1.049
2026-07-13 19:46:17.9430,0.002,-0.953,0.424,1.043
2026-07-13 19:46:17.9550,0.005,-0.952,0.403,1.034
2026-07-13 19:46:17.9680,0.016,-0.953,0.382,1.027
2026-07-13 19:46:17.9900,0.035,-0.94,0.355,1.005
2026-07-13 19:46:17.9910,0.035,-0.94,0.355,1.005
2026-07-13 19:46:17.9920,0.037,-0.931,0.346,0.994
2026-07-13 19:46:18.0090,0.035,-0.926,0.341,0.987
2026-07-13 19:46:18.0120,0.027,-0.926,0.341,0.987
2026-07-13 19:46:18.0220,0.018,-0.926,0.342,0.987
2026-07-13 19:46:18.0330,0.01,-0.927,0.343,0.988
2026-07-13 19:46:18.0430,0.001,-0.927,0.346,0.989
2026-07-13 19:46:18.0550,-0.005,-0.928,0.348,0.991
2026-07-13 19:46:18.0680,-0.005,-0.929,0.347,0.992
2026-07-13 19:46:18.0900,0.002,-0.927,0.344,0.989
2026-07-13 19:46:18.0910,0.002,-0.927,0.344,0.989
2026-07-13 19:46:18.0920,0.011,-0.925,0.342,0.986
2026-07-13 19:46:18.1100,0.022,-0.925,0.338,0.985
2026-07-13 19:46:18.1130,0.029,-0.925,0.334,0.984
2026-07-13 19:46:18.1230,0.034,-0.925,0.326,0.981
2026-07-13 19:46:18.1330,0.038,-0.925,0.32,0.98
2026-07-13 19:46:18.1430,0.036,-0.925,0.316,0.978
2026-07-13 19:46:18.1550,0.035,-0.927,0.315,0.98
2026-07-13 19:46:18.1690,0.033,-0.928,0.314,0.98
2026-07-13 19:46:18.1910,0.031,-0.929,0.314,0.981
2026-07-13 19:46:18.1910,0.031,-0.929,0.314,0.981
2026-07-13 19:46:18.1930,0.033,-0.939,0.316,0.991
2026-07-13 19:46:18.2090,0.038,-0.95,0.319,1.003
2026-07-13 19:46:18.2130,0.04,-0.955,0.322,1.009
2026-07-13 19:46:18.2230,0.04,-0.956,0.317,1.008
2026-07-13 19:46:18.2330,0.036,-0.952,0.309,1.002
2026-07-13 19:46:18.2430,0.028,-0.946,0.303,0.994
2026-07-13 19:46:18.2550,0.022,-0.939,0.301,0.986
2026-07-13 19:46:18.2680,0.016,-0.932,0.299,0.979
2026-07-13 19:46:18.2920,0.005,-0.917,0.306,0.967
2026-07-13 19:46:18.2920,0.005,-0.917,0.306,0.967
2026-07-13 19:46:18.2930,0.005,-0.915,0.312,0.967
2026-07-13 19:46:18.3090,0.007,-0.923,0.318,0.976
2026-07-13 19:46:18.3130,0.016,-0.931,0.328,0.987
2026-07-13 19:46:18.3230,0.028,-0.937,0.34,0.997
2026-07-13 19:46:18.3330,0.037,-0.944,0.352,1.008
2026-07-13 19:46:18.3440,0.043,-0.951,0.359,1.017
2026-07-13 19:46:18.3550,0.049,-0.96,0.362,1.027
2026-07-13 19:46:18.3690,0.054,-0.964,0.362,1.031
2026-07-13 19:46:18.3910,0.057,-0.968,0.357,1.033
2026-07-13 19:46:18.3910,0.057,-0.968,0.357,1.033
2026-07-13 19:46:18.3930,0.057,-0.972,0.356,1.037
2026-07-13 19:46:18.4100,0.05,-0.974,0.355,1.038
2026-07-13 19:46:18.4130,0.044,-0.977,0.348,1.038
2026-07-13 19:46:18.4230,0.036,-0.978,0.341,1.036
2026-07-13 19:46:18.4330,0.03,-0.974,0.335,1.03
2026-07-13 19:46:18.4430,0.025,-0.969,0.331,1.024
2026-07-13 19:46:18.4550,0.021,-0.964,0.329,1.019
2026-07-13 19:46:18.4680,0.018,-0.956,0.327,1.011
2026-07-13 19:46:18.4900,0.014,-0.948,0.324,1.002
2026-07-13 19:46:18.4900,0.014,-0.948,0.324,1.002
2026-07-13 19:46:18.4930,0.011,-0.945,0.327,1.0
2026-07-13 19:46:18.5100,0.006,-0.943,0.33,0.999
2026-07-13 19:46:18.5130,0.004,-0.938,0.334,0.996
2026-07-13 19:46:18.5240,0.005,-0.936,0.338,0.995
2026-07-13 19:46:18.5330,0.007,-0.933,0.341,0.993
2026-07-13 19:46:18.5440,0.008,-0.934,0.341,0.994
2026-07-13 19:46:18.5540,0.008,-0.933,0.341,0.993
2026-07-13 19:46:18.5690,0.012,-0.929,0.338,0.989
2026-07-13 19:46:18.5920,0.018,-0.919,0.331,0.977
2026-07-13 19:46:18.5920,0.018,-0.919,0.331,0.977
2026-07-13 19:46:18.5930,0.02,-0.917,0.327,0.974
2026-07-13 19:46:18.6100,0.021,-0.92,0.323,0.975
2026-07-13 19:46:18.6140,0.019,-0.922,0.318,0.975
2026-07-13 19:46:18.6240,0.018,-0.925,0.312,0.976
2026-07-13 19:46:18.6330,0.018,-0.928,0.304,0.977
2026-07-13 19:46:18.6440,0.019,-0.929,0.297,0.976
2026-07-13 19:46:18.6560,0.018,-0.932,0.291,0.977
2026-07-13 19:46:18.6920,0.001,-0.957,0.304,1.004
2026-07-13 19:46:18.6920,0.001,-0.957,0.304,1.004
2026-07-13 19:46:18.6920,0.001,-0.957,0.304,1.004
2026-07-13 19:46:18.6940,0.003,-0.964,0.316,1.014
2026-07-13 19:46:18.7100,0.005,-0.967,0.325,1.02
2026-07-13 19:46:18.7140,0.011,-0.968,0.326,1.021
2026-07-13 19:46:18.7240,0.018,-0.965,0.321,1.017
2026-07-13 19:46:18.7340,0.026,-0.963,0.312,1.013
2026-07-13 19:46:18.7440,0.039,-0.96,0.304,1.008
2026-07-13 19:46:18.7550,0.049,-0.961,0.296,1.007
2026-07-13 19:46:18.7690,0.052,-0.961,0.288,1.005
2026-07-13 19:46:18.7900,0.04,-0.971,0.277,1.011
2026-07-13 19:46:18.7900,0.04,-0.971,0.277,1.011
2026-07-13 19:46:18.7940,0.03,-0.975,0.28,1.015
2026-07-13 19:46:18.8090,0.025,-0.974,0.285,1.015
2026-07-13 19:46:18.8140,0.025,-0.97,0.293,1.014
2026-07-13 19:46:18.8240,0.025,-0.965,0.303,1.012
2026-07-13 19:46:18.8340,0.029,-0.958,0.311,1.008
2026-07-13 19:46:18.8440,0.038,-0.948,0.319,1.001
2026-07-13 19:46:18.8550,0.042,-0.938,0.321,0.992
2026-07-13 19:46:18.8700,0.044,-0.928,0.317,0.982
2026-07-13 19:46:18.8920,0.038,-0.914,0.302,0.963
2026-07-13 19:46:18.8920,0.038,-0.914,0.302,0.963
2026-07-13 19:46:18.8940,0.033,-0.914,0.293,0.96
2026-07-13 19:46:18.9090,0.027,-0.916,0.286,0.96
2026-07-13 19:46:18.9140,0.021,-0.923,0.284,0.966
2026-07-13 19:46:18.9240,0.016,-0.932,0.284,0.974
2026-07-13 19:46:18.9340,0.01,-0.941,0.287,0.984
2026-07-13 19:46:18.9440,0.01,-0.948,0.294,0.993
2026-07-13 19:46:18.9540,0.01,-0.952,0.302,0.999
2026-07-13 19:46:18.9700,0.013,-0.953,0.308,1.002
2026-07-13 19:46:18.9930,0.019,-0.956,0.313,1.006
2026-07-13 19:46:18.9930,0.019,-0.956,0.313,1.006
2026-07-13 19:46:18.9940,0.02,-0.957,0.314,1.007
2026-07-13 19:46:19.0090,0.02,-0.963,0.313,1.013
2026-07-13 19:46:19.0140,0.021,-0.966,0.312,1.015
2026-07-13 19:46:19.0240,0.021,-0.965,0.311,1.014
2026-07-13 19:46:19.0340,0.024,-0.961,0.311,1.01
2026-07-13 19:46:19.0450,0.028,-0.954,0.311,1.004
2026-07-13 19:46:19.0550,0.029,-0.945,0.312,0.996
2026-07-13 19:46:19.0920,0.034,-0.943,0.31,0.993
2026-07-13 19:46:19.0920,0.034,-0.943,0.31,0.993
2026-07-13 19:46:19.0920,0.034,-0.943,0.31,0.993
2026-07-13 19:46:19.0940,0.041,-0.94,0.31,0.991
2026-07-13 19:46:19.1090,0.044,-0.941,0.312,0.992
2026-07-13 19:46:19.1140,0.046,-0.945,0.312,0.996
2026-07-13 19:46:19.1240,0.046,-0.947,0.315,0.999
2026-07-13 19:46:19.1340,0.044,-0.954,0.317,1.006
2026-07-13 19:46:19.1450,0.042,-0.96,0.322,1.013
2026-07-13 19:46:19.1550,0.037,-0.962,0.33,1.018
2026-07-13 19:46:19.1920,0.012,-0.953,0.341,1.012
2026-07-13 19:46:19.1920,0.012,-0.953,0.341,1.012
2026-07-13 19:46:19.1920,0.012,-0.953,0.341,1.012
2026-07-13 19:46:19.1950,0.003,-0.949,0.343,1.009
2026-07-13 19:46:19.2090,-0.004,-0.945,0.343,1.005
2026-07-13 19:46:19.2150,-0.011,-0.945,0.34,1.004
2026-07-13 19:46:19.2250,-0.013,-0.945,0.338,1.004
2026-07-13 19:46:19.2350,-0.01,-0.945,0.336,1.003
2026-07-13 19:46:19.2450,-0.004,-0.948,0.333,1.005
2026-07-13 19:46:19.2560,0.004,-0.954,0.329,1.009
2026-07-13 19:46:19.2900,0.022,-0.947,0.325,1.001
2026-07-13 19:46:19.2910,0.022,-0.947,0.325,1.001
2026-07-13 19:46:19.2910,0.022,-0.947,0.325,1.001
2026-07-13 19:46:19.2950,0.022,-0.944,0.322,0.998
2026-07-13 19:46:19.3090,0.02,-0.943,0.323,0.997
2026-07-13 19:46:19.3150,0.014,-0.94,0.327,0.995
2026-07-13 19:46:19.3250,0.01,-0.936,0.331,0.993
2026-07-13 19:46:19.3350,0.007,-0.934,0.337,0.993
2026-07-13 19:46:19.3450,0.003,-0.935,0.342,0.996
2026-07-13 19:46:19.3560,0.002,-0.936,0.341,0.996
2026-07-13 19:46:19.3920,0.008,-0.944,0.337,1.002
2026-07-13 19:46:19.3930,0.008,-0.944,0.337,1.002
2026-07-13 19:46:19.3930,0.008,-0.944,0.337,1.002
2026-07-13 19:46:19.3950,0.013,-0.95,0.335,1.007
2026-07-13 19:46:19.4100,0.02,-0.955,0.33,1.011
2026-07-13 19:46:19.4150,0.024,-0.956,0.326,1.01
2026-07-13 19:46:19.4250,0.029,-0.957,0.323,1.01
2026-07-13 19:46:19.4350,0.031,-0.955,0.32,1.008
2026-07-13 19:46:19.4450,0.033,-0.954,0.321,1.007
2026-07-13 19:46:19.4550,0.032,-0.951,0.321,1.004
2026-07-13 19:46:19.4930,0.03,-0.927,0.316,0.98
2026-07-13 19:46:19.4930,0.03,-0.927,0.316,0.98
2026-07-13 19:46:19.4930,0.03,-0.927,0.316,0.98
2026-07-13 19:46:19.4950,0.031,-0.924,0.312,0.976
2026-07-13 19:46:19.5080,0.035,-0.925,0.309,0.976
2026-07-13 19:46:19.5150,0.037,-0.927,0.308,0.978
2026-07-13 19:46:19.5250,0.04,-0.931,0.306,0.981
2026-07-13 19:46:19.5350,0.044,-0.936,0.31,0.987
2026-07-13 19:46:19.5460,0.047,-0.942,0.316,0.995
2026-07-13 19:46:19.5550,0.051,-0.948,0.319,1.002
2026-07-13 19:46:19.5940,0.047,-0.955,0.321,1.009
2026-07-13 19:46:19.5940,0.047,-0.955,0.321,1.009
2026-07-13 19:46:19.5940,0.047,-0.955,0.321,1.009
2026-07-13 19:46:19.5950,0.044,-0.953,0.318,1.006
2026-07-13 19:46:19.6090,0.039,-0.951,0.312,1.002
2026-07-13 19:46:19.6150,0.035,-0.951,0.306,1.0
2026-07-13 19:46:19.6260,0.032,-0.954,0.301,1.001
2026-07-13 19:46:19.6350,0.027,-0.955,0.301,1.002
2026-07-13 19:46:19.6460,0.029,-0.956,0.3,1.002
2026-07-13 19:46:19.6550,0.029,-0.957,0.302,1.004
2026-07-13 19:46:19.6940,0.041,-0.955,0.315,1.006
2026-07-13 19:46:19.6940,0.041,-0.955,0.315,1.006
2026-07-13 19:46:19.6940,0.041,-0.955,0.315,1.006
2026-07-13 19:46:19.6950,0.046,-0.952,0.319,1.005
2026-07-13 19:46:19.7090,0.046,-0.95,0.318,1.003
2026-07-13 19:46:19.7150,0.048,-0.946,0.316,0.999
2026-07-13 19:46:19.7260,0.047,-0.944,0.313,0.996
2026-07-13 19:46:19.7350,0.043,-0.941,0.309,0.991
2026-07-13 19:46:19.7460,0.038,-0.94,0.309,0.99
2026-07-13 19:46:19.7560,0.034,-0.939,0.309,0.989
2026-07-13 19:46:19.7910,0.024,-0.939,0.319,0.992
2026-07-13 19:46:19.7910,0.024,-0.939,0.319,0.992
2026-07-13 19:46:19.7910,0.024,-0.939,0.319,0.992
2026-07-13 19:46:19.7950,0.024,-0.942,0.325,0.997
2026-07-13 19:46:19.8090,0.027,-0.941,0.327,0.997
2026-07-13 19:46:19.8160,0.033,-0.94,0.328,0.996
2026-07-13 19:46:19.8260,0.038,-0.941,0.323,0.996
2026-07-13 19:46:19.8360,0.042,-0.944,0.316,0.996
2026-07-13 19:46:19.8460,0.045,-0.947,0.311,0.998
2026-07-13 19:46:19.8560,0.042,-0.948,0.308,0.998
2026-07-13 19:46:19.8930,0.022,-0.954,0.319,1.006
2026-07-13 19:46:19.8930,0.022,-0.954,0.319,1.006
2026-07-13 19:46:19.8940,0.022,-0.954,0.319,1.006
2026-07-13 19:46:19.8950,0.016,-0.955,0.327,1.01
2026-07-13 19:46:19.9100,0.014,-0.954,0.334,1.011
2026-07-13 19:46:19.9160,0.013,-0.953,0.341,1.012
2026-07-13 19:46:19.9260,0.012,-0.952,0.339,1.011
2026-07-13 19:46:19.9360,0.013,-0.949,0.332,1.005
2026-07-13 19:46:19.9460,0.017,-0.945,0.328,1.0
2026-07-13 19:46:19.9560,0.022,-0.943,0.323,0.997
2026-07-13 19:46:19.9890,0.025,-0.944,0.317,0.996
2026-07-13 19:46:19.9890,0.025,-0.944,0.317,0.996
2026-07-13 19:46:19.9890,0.025,-0.944,0.317,0.996
2026-07-13 19:46:19.9960,0.023,-0.945,0.315,0.996
2026-07-13 19:46:20.0110,0.023,-0.947,0.312,0.997
2026-07-13 19:46:20.0160,0.024,-0.95,0.305,0.998
2026-07-13 19:46:20.0260,0.021,-0.955,0.3,1.001
2026-07-13 19:46:20.0360,0.023,-0.96,0.3,1.006
2026-07-13 19:46:20.0460,0.025,-0.966,0.307,1.014
2026-07-13 19:46:20.0570,0.028,-0.969,0.315,1.019
2026-07-13 19:46:20.0930,0.035,-0.955,0.341,1.015
2026-07-13 19:46:20.0940,0.035,-0.955,0.341,1.015
2026-07-13 19:46:20.0940,0.035,-0.955,0.341,1.015
2026-07-13 19:46:20.0960,0.034,-0.94,0.344,1.002
2026-07-13 19:46:20.1100,0.029,-0.926,0.344,0.988
2026-07-13 19:46:20.1160,0.024,-0.914,0.341,0.976
2026-07-13 19:46:20.1260,0.021,-0.907,0.336,0.967
2026-07-13 19:46:20.1360,0.016,-0.904,0.332,0.963
2026-07-13 19:46:20.1460,0.016,-0.905,0.33,0.963
2026-07-13 19:46:20.1570,0.022,-0.91,0.331,0.969
2026-07-13 19:46:20.1940,0.037,-0.94,0.331,0.997
2026-07-13 19:46:20.1940,0.037,-0.94,0.331,0.997
2026-07-13 19:46:20.1940,0.037,-0.94,0.331,0.997
2026-07-13 19:46:20.1960,0.042,-0.948,0.325,1.003
2026-07-13 19:46:20.2090,0.044,-0.954,0.32,1.007
2026-07-13 19:46:20.2160,0.045,-0.957,0.315,1.009
2026-07-13 19:46:20.2270,0.043,-0.958,0.311,1.008
2026-07-13 19:46:20.2360,0.036,-0.959,0.308,1.008
2026-07-13 19:46:20.2470,0.034,-0.959,0.311,1.009
2026-07-13 19:46:20.2570,0.031,-0.958,0.317,1.01
2026-07-13 19:46:20.2920,0.035,-0.95,0.343,1.011
2026-07-13 19:46:20.2930,0.035,-0.95,0.343,1.011
2026-07-13 19:46:20.2930,0.035,-0.95,0.343,1.011
2026-07-13 19:46:20.2960,0.035,-0.947,0.346,1.009
2026-07-13 19:46:20.3100,0.032,-0.943,0.342,1.004
2026-07-13 19:46:20.3160,0.03,-0.939,0.338,0.998
2026-07-13 19:46:20.3260,0.03,-0.939,0.332,0.996
2026-07-13 19:46:20.3370,0.031,-0.941,0.328,0.997
2026-07-13 19:46:20.3470,0.03,-0.946,0.326,1.001
2026-07-13 19:46:20.3570,0.032,-0.95,0.324,1.004
2026-07-13 19:46:20.3940,0.033,-0.946,0.327,1.001
2026-07-13 19:46:20.3940,0.033,-0.946,0.327,1.001
2026-07-13 19:46:20.3940,0.033,-0.946,0.327,1.001
2026-07-13 19:46:20.3970,0.036,-0.94,0.332,0.998
2026-07-13 19:46:20.4100,0.037,-0.934,0.339,0.994
2026-07-13 19:46:20.4170,0.036,-0.928,0.343,0.99
2026-07-13 19:46:20.4270,0.039,-0.927,0.343,0.989
2026-07-13 19:46:20.4370,0.045,-0.927,0.34,0.988
2026-07-13 19:46:20.4470,0.049,-0.93,0.336,0.99
2026-07-13 19:46:20.4570,0.053,-0.932,0.331,0.99
2026-07-13 19:46:20.4950,0.039,-0.948,0.322,1.002
2026-07-13 19:46:20.4950,0.039,-0.948,0.322,1.002
2026-07-13 19:46:20.4960,0.039,-0.948,0.322,1.002
2026-07-13 19:46:20.4970,0.032,-0.947,0.326,1.002
2026-07-13 19:46:20.5090,0.028,-0.945,0.332,1.002
2026-07-13 19:46:20.5170,0.025,-0.943,0.336,1.001
2026-07-13 19:46:20.5270,0.023,-0.942,0.339,1.001
2026-07-13 19:46:20.5370,0.02,-0.94,0.341,1.0
2026-07-13 19:46:20.5470,0.019,-0.939,0.339,0.999
2026-07-13 19:46:20.5570,0.017,-0.94,0.332,0.997
2026-07-13 19:46:20.5940,0.027,-0.944,0.329,1.0
2026-07-13 19:46:20.5940,0.027,-0.944,0.329,1.0
2026-07-13 19:46:20.5940,0.027,-0.944,0.329,1.0
2026-07-13 19:46:20.5970,0.03,-0.947,0.333,1.004
2026-07-13 19:46:20.6090,0.031,-0.951,0.339,1.01
2026-07-13 19:46:20.6170,0.029,-0.952,0.344,1.013
2026-07-13 19:46:20.6270,0.029,-0.95,0.349,1.012
2026-07-13 19:46:20.6380,0.027,-0.949,0.352,1.013
2026-07-13 19:46:20.6470,0.024,-0.943,0.352,1.007
2026-07-13 19:46:20.6570,0.024,-0.94,0.35,1.003
2026-07-13 19:46:20.6950,0.026,-0.928,0.342,0.989
2026-07-13 19:46:20.6950,0.026,-0.928,0.342,0.989
2026-07-13 19:46:20.6950,0.026,-0.928,0.342,0.989
2026-07-13 19:46:20.6970,0.029,-0.932,0.34,0.993
2026-07-13 19:46:20.7100,0.03,-0.936,0.338,0.996
2026-07-13 19:46:20.7170,0.034,-0.933,0.336,0.992
2026-07-13 19:46:20.7280,0.038,-0.934,0.332,0.992
2026-07-13 19:46:20.7380,0.038,-0.935,0.325,0.991
2026-07-13 19:46:20.7470,0.038,-0.938,0.32,0.992
2026-07-13 19:46:20.7570,0.036,-0.943,0.321,0.997
2026-07-13 19:46:20.7940,0.036,-0.952,0.333,1.009
2026-07-13 19:46:20.7950,0.036,-0.952,0.333,1.009
2026-07-13 19:46:20.7950,0.036,-0.952,0.333,1.009
2026-07-13 19:46:20.7970,0.038,-0.953,0.337,1.012
2026-07-13 19:46:20.8100,0.038,-0.956,0.34,1.015
2026-07-13 19:46:20.8170,0.041,-0.954,0.34,1.014
2026-07-13 19:46:20.8280,0.039,-0.953,0.339,1.012
2026-07-13 19:46:20.8390,0.036,-0.948,0.336,1.006
2026-07-13 19:46:20.8480,0.032,-0.943,0.332,1.0
2026-07-13 19:46:20.8580,0.03,-0.937,0.331,0.994
2026-07-13 19:46:20.8690,0.031,-0.935,0.334,0.993
2026-07-13 19:46:20.8900,0.033,-0.929,0.342,0.991
2026-07-13 19:46:20.8900,0.033,-0.929,0.342,0.991
2026-07-13 19:46:20.8970,0.034,-0.931,0.342,0.992
2026-07-13 19:46:20.9090,0.036,-0.932,0.341,0.993
2026-07-13 19:46:20.9170,0.037,-0.936,0.335,0.995
2026-07-13 19:46:20.9280,0.04,-0.937,0.331,0.995
2026-07-13 19:46:20.9390,0.041,-0.94,0.329,0.997
2026-07-13 19:46:20.9480,0.042,-0.942,0.328,0.998
2026-07-13 19:46:20.9580,0.041,-0.941,0.325,0.996
2026-07-13 19:46:20.9730,0.039,-0.941,0.324,0.996
2026-07-13 19:46:20.9960,0.038,-0.94,0.328,0.996
2026-07-13 19:46:20.9960,0.038,-0.94,0.328,0.996
2026-07-13 19:46:20.9970,0.037,-0.941,0.329,0.998
2026-07-13 19:46:21.0100,0.036,-0.941,0.326,0.997
2026-07-13 19:46:21.0180,0.034,-0.941,0.323,0.995
2026-07-13 19:46:21.0280,0.031,-0.944,0.32,0.997
2026-07-13 19:46:21.0380,0.03,-0.947,0.321,1.0
2026-07-13 19:46:21.0480,0.03,-0.949,0.322,1.003
2026-07-13 19:46:21.0580,0.03,-0.948,0.324,1.002
2026-07-13 19:46:21.0950,0.029,-0.939,0.326,0.994
2026-07-13 19:46:21.0960,0.029,-0.939,0.326,0.994
2026-07-13 19:46:21.0960,0.029,-0.939,0.326,0.994
2026-07-13 19:46:21.0980,0.031,-0.934,0.331,0.991
2026-07-13 19:46:21.1100,0.031,-0.93,0.336,0.989
2026-07-13 19:46:21.1180,0.035,-0.928,0.344,0.99
2026-07-13 19:46:21.1280,0.04,-0.927,0.349,0.991
2026-07-13 19:46:21.1390,0.045,-0.928,0.352,0.994
2026-07-13 19:46:21.1480,0.054,-0.934,0.35,0.999
2026-07-13 19:46:21.1580,0.061,-0.94,0.349,1.005
2026-07-13 19:46:21.1940,0.054,-0.95,0.336,1.009
2026-07-13 19:46:21.1940,0.054,-0.95,0.336,1.009
2026-07-13 19:46:21.1940,0.054,-0.95,0.336,1.009
2026-07-13 19:46:21.1980,0.047,-0.949,0.334,1.007
2026-07-13 19:46:21.2110,0.039,-0.947,0.336,1.006
2026-07-13 19:46:21.2180,0.034,-0.945,0.338,1.004
2026-07-13 19:46:21.2280,0.029,-0.939,0.339,0.999
2026-07-13 19:46:21.2390,0.028,-0.937,0.341,0.998
2026-07-13 19:46:21.2480,0.029,-0.935,0.34,0.995
2026-07-13 19:46:21.2580,0.03,-0.937,0.34,0.997
2026-07-13 19:46:21.2950,0.042,-0.947,0.343,1.008
2026-07-13 19:46:21.2950,0.042,-0.947,0.343,1.008
2026-07-13 19:46:21.2950,0.042,-0.947,0.343,1.008
2026-07-13 19:46:21.2980,0.041,-0.95,0.343,1.011
2026-07-13 19:46:21.3100,0.037,-0.953,0.342,1.013
2026-07-13 19:46:21.3180,0.033,-0.952,0.343,1.012
2026-07-13 19:46:21.3280,0.029,-0.95,0.343,1.01
2026-07-13 19:46:21.3390,0.027,-0.946,0.338,1.005
2026-07-13 19:46:21.3490,0.024,-0.942,0.332,0.999
2026-07-13 19:46:21.3590,0.022,-0.936,0.33,0.993
2026-07-13 19:46:21.3940,0.021,-0.929,0.338,0.989
2026-07-13 19:46:21.3950,0.021,-0.929,0.338,0.989
2026-07-13 19:46:21.3950,0.021,-0.929,0.338,0.989
2026-07-13 19:46:21.3980,0.025,-0.931,0.347,0.994
2026-07-13 19:46:21.4110,0.027,-0.934,0.353,0.999
2026-07-13 19:46:21.4180,0.028,-0.937,0.356,1.003
2026-07-13 19:46:21.4290,0.029,-0.939,0.355,1.004
2026-07-13 19:46:21.4390,0.03,-0.94,0.35,1.003
2026-07-13 19:46:21.4490,0.031,-0.942,0.342,1.003
2026-07-13 19:46:21.4590,0.03,-0.944,0.333,1.001
2026-07-13 19:46:21.4960,0.032,-0.942,0.321,0.996
2026-07-13 19:46:21.4960,0.032,-0.942,0.321,0.996
2026-07-13 19:46:21.4960,0.032,-0.942,0.321,0.996
2026-07-13 19:46:21.4980,0.034,-0.937,0.321,0.991
2026-07-13 19:46:21.5110,0.037,-0.934,0.323,0.989
2026-07-13 19:46:21.5180,0.039,-0.933,0.326,0.989
2026-07-13 19:46:21.5290,0.04,-0.934,0.331,0.992
2026-07-13 19:46:21.5390,0.043,-0.934,0.337,0.994
2026-07-13 19:46:21.5490,0.045,-0.934,0.342,0.996
2026-07-13 19:46:21.5590,0.044,-0.937,0.342,0.998
2026-07-13 19:46:21.5960,0.04,-0.942,0.331,0.999
2026-07-13 19:46:21.5960,0.04,-0.942,0.331,0.999
2026-07-13 19:46:21.5960,0.04,-0.942,0.331,0.999
2026-07-13 19:46:21.5990,0.043,-0.94,0.33,0.997
2026-07-13 19:46:21.6100,0.043,-0.94,0.33,0.997
2026-07-13 19:46:21.6190,0.046,-0.942,0.329,0.999
2026-07-13 19:46:21.6290,0.047,-0.943,0.332,1.001
2026-07-13 19:46:21.6390,0.047,-0.941,0.337,1.001
2026-07-13 19:46:21.6490,0.047,-0.94,0.337,1.0
2026-07-13 19:46:21.6600,0.044,-0.942,0.335,1.001
2026-07-13 19:46:21.6750,0.043,-0.942,0.331,0.999
2026-07-13 19:46:21.6980,0.035,-0.939,0.323,0.994
2026-07-13 19:46:21.6980,0.035,-0.939,0.323,0.994
2026-07-13 19:46:21.6990,0.032,-0.939,0.329,0.995
2026-07-13 19:46:21.7110,0.029,-0.941,0.333,0.999
2026-07-13 19:46:21.7190,0.028,-0.941,0.338,1.0
2026-07-13 19:46:21.7290,0.028,-0.941,0.343,1.002
2026-07-13 19:46:21.7390,0.027,-0.942,0.344,1.003
2026-07-13 19:46:21.7490,0.031,-0.94,0.341,1.0
2026-07-13 19:46:21.7590,0.034,-0.941,0.336,1.0
2026-07-13 19:46:21.7910,0.048,-0.938,0.326,0.994
2026-07-13 19:46:21.7910,0.048,-0.938,0.326,0.994
2026-07-13 19:46:21.7910,0.048,-0.938,0.326,0.994
2026-07-13 19:46:21.8000,0.052,-0.939,0.328,0.996
2026-07-13 19:46:21.8100,0.051,-0.941,0.331,0.999
2026-07-13 19:46:21.8190,0.049,-0.941,0.335,1.0
2026-07-13 19:46:21.8290,0.046,-0.941,0.341,1.002
